path,id
AI_CUP/bounding_box_train/0003516_0925-190000-191900_0000326_acc_data.bmp,3516
AI_CUP/bounding_box_train/0002711_0925-150000-151900_0000071_acc_data.bmp,2711
AI_CUP/bounding_box_train/0000220_0902-150000-151900_0000333_acc_data.bmp,220
AI_CUP/bounding_box_train/0003263_0925-190000-191900_0000072_acc_data.bmp,3263
AI_CUP/bounding_box_train/0002063_0924-190000-191900_0000052_acc_data.bmp,2063
AI_CUP/bounding_box_train/0001499_0924-150000-151900_0000087_acc_data.bmp,1499
AI_CUP/bounding_box_train/0003434_0925-190000-191900_0000297_acc_data.bmp,3434
AI_CUP/bounding_box_train/0003052_0925-150000-151900_0000178_acc_data.bmp,3052
AI_CUP/bounding_box_train/0000391_0902-150000-151900_0000349_acc_data.bmp,391
AI_CUP/bounding_box_train/0003005_0925-150000-151900_0000024_acc_data.bmp,3005
AI_CUP/bounding_box_train/0002527_0925-150000-151900_0000341_acc_data.bmp,2527
AI_CUP/bounding_box_train/0002572_0925-150000-151900_0000194_acc_data.bmp,2572
AI_CUP/bounding_box_train/0001576_0924-150000-151900_0000319_acc_data.bmp,1576
AI_CUP/bounding_box_train/0003671_1015-150000-151900_0000152_acc_data.bmp,3671
AI_CUP/bounding_box_train/0000770_0902-190000-191900_0000226_acc_data.bmp,770
AI_CUP/bounding_box_train/0000862_0903-150000-151900_0000066_acc_data.bmp,862
AI_CUP/bounding_box_train/0003711_1015-150000-151900_0000331_acc_data.bmp,3711
AI_CUP/bounding_box_train/0003405_0925-190000-191900_0000136_acc_data.bmp,3405
AI_CUP/bounding_box_train/0003781_1015-150000-151900_0000187_acc_data.bmp,3781
AI_CUP/bounding_box_train/0001854_0924-150000-151900_0000218_acc_data.bmp,1854
AI_CUP/bounding_box_train/0002418_0925-150000-151900_0000132_acc_data.bmp,2418
AI_CUP/bounding_box_train/0000756_0902-190000-191900_0000008_acc_data.bmp,756
AI_CUP/bounding_box_train/0002754_0925-150000-151900_0000002_acc_data.bmp,2754
AI_CUP/bounding_box_train/0000889_0903-150000-151900_0000142_acc_data.bmp,889
AI_CUP/bounding_box_train/0001024_0903-150000-151900_0000100_acc_data.bmp,1024
AI_CUP/bounding_box_train/0002649_0925-150000-151900_0000125_acc_data.bmp,2649
AI_CUP/bounding_box_train/0003270_0925-190000-191900_0000063_acc_data.bmp,3270
AI_CUP/bounding_box_train/0002773_0925-150000-151900_0000279_acc_data.bmp,2773
AI_CUP/bounding_box_train/0001560_0924-150000-151900_0000225_acc_data.bmp,1560
AI_CUP/bounding_box_train/0002438_0925-150000-151900_0000084_acc_data.bmp,2438
AI_CUP/bounding_box_train/0001526_0924-150000-151900_0000101_acc_data.bmp,1526
AI_CUP/bounding_box_train/0000849_0903-150000-151900_0000012_acc_data.bmp,849
AI_CUP/bounding_box_train/0001694_0924-150000-151900_0000109_acc_data.bmp,1694
AI_CUP/bounding_box_train/0002741_0925-150000-151900_0000117_acc_data.bmp,2741
AI_CUP/bounding_box_train/0001660_0924-150000-151900_0000347_acc_data.bmp,1660
AI_CUP/bounding_box_train/0002902_0925-150000-151900_0000219_acc_data.bmp,2902
AI_CUP/bounding_box_train/0002063_0924-190000-191900_0000031_acc_data.bmp,2063
AI_CUP/bounding_box_train/0002499_0925-150000-151900_0000277_acc_data.bmp,2499
AI_CUP/bounding_box_train/0002447_0925-150000-151900_0000150_acc_data.bmp,2447
AI_CUP/bounding_box_train/0002063_0924-190000-191900_0000327_acc_data.bmp,2063
AI_CUP/bounding_box_train/0003756_1015-150000-151900_0000206_acc_data.bmp,3756
AI_CUP/bounding_box_train/0002742_0925-150000-151900_0000248_acc_data.bmp,2742
AI_CUP/bounding_box_train/0000217_0902-150000-151900_0000299_acc_data.bmp,217
AI_CUP/bounding_box_train/0002495_0925-150000-151900_0000236_acc_data.bmp,2495
AI_CUP/bounding_box_train/0003132_0925-150000-151900_0000087_acc_data.bmp,3132
AI_CUP/bounding_box_train/0001808_0924-150000-151900_0000358_acc_data.bmp,1808
AI_CUP/bounding_box_train/0003001_0925-150000-151900_0000020_acc_data.bmp,3001
AI_CUP/bounding_box_train/0003847_1015-150000-151900_0000200_acc_data.bmp,3847
AI_CUP/bounding_box_train/0002652_0925-150000-151900_0000144_acc_data.bmp,2652
AI_CUP/bounding_box_train/0000433_0902-150000-151900_0000253_acc_data.bmp,433
AI_CUP/bounding_box_train/0002541_0925-150000-151900_0000127_acc_data.bmp,2541
AI_CUP/bounding_box_train/0000229_0902-150000-151900_0000007_acc_data.bmp,229
AI_CUP/bounding_box_train/0003525_0925-190000-191900_0000360_acc_data.bmp,3525
AI_CUP/bounding_box_train/0000993_0903-150000-151900_0000221_acc_data.bmp,993
AI_CUP/bounding_box_train/0002139_0924-190000-191900_0000266_acc_data.bmp,2139
AI_CUP/bounding_box_train/0002745_0925-150000-151900_0000045_acc_data.bmp,2745
AI_CUP/bounding_box_train/0003651_1015-150000-151900_0000180_acc_data.bmp,3651
AI_CUP/bounding_box_train/0002985_0925-150000-151900_0000335_acc_data.bmp,2985
AI_CUP/bounding_box_train/0003653_1015-150000-151900_0000075_acc_data.bmp,3653
AI_CUP/bounding_box_train/0001570_0924-150000-151900_0000283_acc_data.bmp,1570
AI_CUP/bounding_box_train/0002491_0925-150000-151900_0000267_acc_data.bmp,2491
AI_CUP/bounding_box_train/0002676_0925-150000-151900_0000232_acc_data.bmp,2676
AI_CUP/bounding_box_train/0002548_0925-150000-151900_0000072_acc_data.bmp,2548
AI_CUP/bounding_box_train/0002742_0925-150000-151900_0000257_acc_data.bmp,2742
AI_CUP/bounding_box_train/0003310_0925-190000-191900_0000296_acc_data.bmp,3310
AI_CUP/bounding_box_train/0002714_0925-150000-151900_0000135_acc_data.bmp,2714
AI_CUP/bounding_box_train/0000175_0902-150000-151900_0000114_acc_data.bmp,175
AI_CUP/bounding_box_train/0001944_0924-150000-151900_0000314_acc_data.bmp,1944
AI_CUP/bounding_box_train/0000063_0902-150000-151900_0000254_acc_data.bmp,63
AI_CUP/bounding_box_train/0003049_0925-150000-151900_0000204_acc_data.bmp,3049
AI_CUP/bounding_box_train/0001923_0924-150000-151900_0000223_acc_data.bmp,1923
AI_CUP/bounding_box_train/0003251_0925-190000-191900_0000166_acc_data.bmp,3251
AI_CUP/bounding_box_train/0003434_0925-190000-191900_0000317_acc_data.bmp,3434
AI_CUP/bounding_box_train/0002713_0925-150000-151900_0000126_acc_data.bmp,2713
AI_CUP/bounding_box_train/0001740_0924-150000-151900_0000304_acc_data.bmp,1740
AI_CUP/bounding_box_train/0000034_0902-150000-151900_0000104_acc_data.bmp,34
AI_CUP/bounding_box_train/0000981_0903-150000-151900_0000149_acc_data.bmp,981
AI_CUP/bounding_box_train/0003277_0925-190000-191900_0000162_acc_data.bmp,3277
AI_CUP/bounding_box_train/0002063_0924-190000-191900_0000219_acc_data.bmp,2063
AI_CUP/bounding_box_train/0003919_1015-150000-151900_0000280_acc_data.bmp,3919
AI_CUP/bounding_box_train/0002742_0925-150000-151900_0000262_acc_data.bmp,2742
AI_CUP/bounding_box_train/0001813_0924-150000-151900_0000358_acc_data.bmp,1813
AI_CUP/bounding_box_train/0002741_0925-150000-151900_0000118_acc_data.bmp,2741
AI_CUP/bounding_box_train/0000161_0902-150000-151900_0000049_acc_data.bmp,161
AI_CUP/bounding_box_train/0000302_0902-150000-151900_0000205_acc_data.bmp,302
AI_CUP/bounding_box_train/0000021_0902-150000-151900_0000039_acc_data.bmp,21
AI_CUP/bounding_box_train/0000053_0902-150000-151900_0000227_acc_data.bmp,53
AI_CUP/bounding_box_train/0002711_0925-150000-151900_0000041_acc_data.bmp,2711
AI_CUP/bounding_box_train/0003055_0925-150000-151900_0000191_acc_data.bmp,3055
AI_CUP/bounding_box_train/0003318_0925-190000-191900_0000238_acc_data.bmp,3318
AI_CUP/bounding_box_train/0002086_0924-190000-191900_0000303_acc_data.bmp,2086
AI_CUP/bounding_box_train/0002086_0924-190000-191900_0000178_acc_data.bmp,2086
AI_CUP/bounding_box_train/0000165_0902-150000-151900_0000050_acc_data.bmp,165
AI_CUP/bounding_box_train/0002163_0924-190000-191900_0000308_acc_data.bmp,2163
AI_CUP/bounding_box_train/0001756_0924-150000-151900_0000059_acc_data.bmp,1756
AI_CUP/bounding_box_train/0002526_0925-150000-151900_0000359_acc_data.bmp,2526
AI_CUP/bounding_box_train/0000280_0902-150000-151900_0000033_acc_data.bmp,280
AI_CUP/bounding_box_train/0002408_0924-190000-191900_0000263_acc_data.bmp,2408
AI_CUP/bounding_box_train/0003205_0925-150000-151900_0000305_acc_data.bmp,3205
AI_CUP/bounding_box_train/0002294_0924-190000-191900_0000268_acc_data.bmp,2294
AI_CUP/bounding_box_train/0000529_0902-190000-191900_0000204_acc_data.bmp,529
AI_CUP/bounding_box_train/0001563_0924-150000-151900_0000353_acc_data.bmp,1563
AI_CUP/bounding_box_train/0003408_0925-190000-191900_0000162_acc_data.bmp,3408
AI_CUP/bounding_box_train/0002702_0925-150000-151900_0000119_acc_data.bmp,2702
AI_CUP/bounding_box_train/0003782_1015-150000-151900_0000039_acc_data.bmp,3782
AI_CUP/bounding_box_train/0000942_0903-150000-151900_0000329_acc_data.bmp,942
AI_CUP/bounding_box_train/0003651_1015-150000-151900_0000278_acc_data.bmp,3651
AI_CUP/bounding_box_train/0000885_0903-150000-151900_0000137_acc_data.bmp,885
AI_CUP/bounding_box_train/0002688_0925-150000-151900_0000312_acc_data.bmp,2688
AI_CUP/bounding_box_train/0003664_1015-150000-151900_0000120_acc_data.bmp,3664
AI_CUP/bounding_box_train/0001649_0924-150000-151900_0000324_acc_data.bmp,1649
AI_CUP/bounding_box_train/0002123_0924-190000-191900_0000249_acc_data.bmp,2123
AI_CUP/bounding_box_train/0001431_0903-190000-191900_0000012_acc_data.bmp,1431
AI_CUP/bounding_box_train/0001854_0924-150000-151900_0000217_acc_data.bmp,1854
AI_CUP/bounding_box_train/0002741_0925-150000-151900_0000133_acc_data.bmp,2741
AI_CUP/bounding_box_train/0002803_0925-150000-151900_0000038_acc_data.bmp,2803
AI_CUP/bounding_box_train/0003498_0925-190000-191900_0000121_acc_data.bmp,3498
AI_CUP/bounding_box_train/0001669_0924-150000-151900_0000038_acc_data.bmp,1669
AI_CUP/bounding_box_train/0003651_1015-150000-151900_0000313_acc_data.bmp,3651
AI_CUP/bounding_box_train/0003477_0925-190000-191900_0000246_acc_data.bmp,3477
AI_CUP/bounding_box_train/0002504_0925-150000-151900_0000265_acc_data.bmp,2504
AI_CUP/bounding_box_train/0003052_0925-150000-151900_0000173_acc_data.bmp,3052
AI_CUP/bounding_box_train/0000080_0902-150000-151900_0000293_acc_data.bmp,80
AI_CUP/bounding_box_train/0002898_0925-150000-151900_0000210_acc_data.bmp,2898
AI_CUP/bounding_box_train/0000191_0902-150000-151900_0000173_acc_data.bmp,191
AI_CUP/bounding_box_train/0000384_0902-150000-151900_0000333_acc_data.bmp,384
AI_CUP/bounding_box_train/0003440_0925-190000-191900_0000178_acc_data.bmp,3440
AI_CUP/bounding_box_train/0002317_0924-190000-191900_0000115_acc_data.bmp,2317
AI_CUP/bounding_box_train/0003831_1015-150000-151900_0000103_acc_data.bmp,3831
AI_CUP/bounding_box_train/0002667_0925-150000-151900_0000036_acc_data.bmp,2667
AI_CUP/bounding_box_train/0002681_0925-150000-151900_0000240_acc_data.bmp,2681
AI_CUP/bounding_box_train/0003534_0925-190000-191900_0000098_acc_data.bmp,3534
AI_CUP/bounding_box_train/0003299_0925-190000-191900_0000271_acc_data.bmp,3299
AI_CUP/bounding_box_train/0000600_0902-190000-191900_0000246_acc_data.bmp,600
AI_CUP/bounding_box_train/0002431_0925-150000-151900_0000064_acc_data.bmp,2431
AI_CUP/bounding_box_train/0002480_0925-150000-151900_0000220_acc_data.bmp,2480
AI_CUP/bounding_box_train/0002419_0925-150000-151900_0000117_acc_data.bmp,2419
AI_CUP/bounding_box_train/0000871_0903-150000-151900_0000075_acc_data.bmp,871
AI_CUP/bounding_box_train/0002324_0924-190000-191900_0000111_acc_data.bmp,2324
AI_CUP/bounding_box_train/0002542_0925-150000-151900_0000039_acc_data.bmp,2542
AI_CUP/bounding_box_train/0000782_0902-190000-191900_0000287_acc_data.bmp,782
AI_CUP/bounding_box_train/0001805_0924-150000-151900_0000309_acc_data.bmp,1805
AI_CUP/bounding_box_train/0003413_0925-190000-191900_0000188_acc_data.bmp,3413
AI_CUP/bounding_box_train/0001024_0903-150000-151900_0000172_acc_data.bmp,1024
AI_CUP/bounding_box_train/0002572_0925-150000-151900_0000196_acc_data.bmp,2572
AI_CUP/bounding_box_train/0003857_1015-150000-151900_0000165_acc_data.bmp,3857
AI_CUP/bounding_box_train/0001877_0924-150000-151900_0000357_acc_data.bmp,1877
AI_CUP/bounding_box_train/0003283_0925-190000-191900_0000190_acc_data.bmp,3283
AI_CUP/bounding_box_train/0001556_0924-150000-151900_0000242_acc_data.bmp,1556
AI_CUP/bounding_box_train/0000995_0903-150000-151900_0000225_acc_data.bmp,995
AI_CUP/bounding_box_train/0003304_0925-190000-191900_0000277_acc_data.bmp,3304
AI_CUP/bounding_box_train/0001982_0924-150000-151900_0000079_acc_data.bmp,1982
AI_CUP/bounding_box_train/0000624_0902-190000-191900_0000311_acc_data.bmp,624
AI_CUP/bounding_box_train/0001309_0903-190000-191900_0000038_acc_data.bmp,1309
AI_CUP/bounding_box_train/0000723_0902-190000-191900_0000023_acc_data.bmp,723
AI_CUP/bounding_box_train/0001756_0924-150000-151900_0000040_acc_data.bmp,1756
AI_CUP/bounding_box_train/0001539_0924-150000-151900_0000156_acc_data.bmp,1539
AI_CUP/bounding_box_train/0003157_0925-150000-151900_0000178_acc_data.bmp,3157
AI_CUP/bounding_box_train/0002213_0924-190000-191900_0000009_acc_data.bmp,2213
AI_CUP/bounding_box_train/0000049_0902-150000-151900_0000125_acc_data.bmp,49
AI_CUP/bounding_box_train/0002742_0925-150000-151900_0000345_acc_data.bmp,2742
AI_CUP/bounding_box_train/0002018_0924-150000-151900_0000267_acc_data.bmp,2018
AI_CUP/bounding_box_train/0002153_0924-190000-191900_0000170_acc_data.bmp,2153
AI_CUP/bounding_box_train/0002351_0924-190000-191900_0000026_acc_data.bmp,2351
AI_CUP/bounding_box_train/0002588_0925-150000-151900_0000340_acc_data.bmp,2588
AI_CUP/bounding_box_train/0000066_0902-150000-151900_0000279_acc_data.bmp,66
AI_CUP/bounding_box_train/0003726_1015-150000-151900_0000084_acc_data.bmp,3726
AI_CUP/bounding_box_train/0000354_0902-150000-151900_0000145_acc_data.bmp,354
AI_CUP/bounding_box_train/0003275_0925-190000-191900_0000286_acc_data.bmp,3275
AI_CUP/bounding_box_train/0002134_0924-190000-191900_0000227_acc_data.bmp,2134
AI_CUP/bounding_box_train/0003810_1015-150000-151900_0000013_acc_data.bmp,3810
AI_CUP/bounding_box_train/0000042_0902-150000-151900_0000169_acc_data.bmp,42
AI_CUP/bounding_box_train/0002434_0925-150000-151900_0000057_acc_data.bmp,2434
AI_CUP/bounding_box_train/0001948_0924-150000-151900_0000317_acc_data.bmp,1948
AI_CUP/bounding_box_train/0002088_0924-190000-191900_0000077_acc_data.bmp,2088
AI_CUP/bounding_box_train/0003052_0925-150000-151900_0000174_acc_data.bmp,3052
AI_CUP/bounding_box_train/0003651_1015-150000-151900_0000172_acc_data.bmp,3651
AI_CUP/bounding_box_train/0000165_0902-150000-151900_0000053_acc_data.bmp,165
AI_CUP/bounding_box_train/0002637_0925-150000-151900_0000092_acc_data.bmp,2637
AI_CUP/bounding_box_train/0001821_0924-150000-151900_0000071_acc_data.bmp,1821
AI_CUP/bounding_box_train/0002471_0925-150000-151900_0000182_acc_data.bmp,2471
AI_CUP/bounding_box_train/0002418_0925-150000-151900_0000055_acc_data.bmp,2418
AI_CUP/bounding_box_train/0001831_0924-150000-151900_0000034_acc_data.bmp,1831
AI_CUP/bounding_box_train/0003541_0925-190000-191900_0000028_acc_data.bmp,3541
AI_CUP/bounding_box_train/0003912_1015-150000-151900_0000184_acc_data.bmp,3912
AI_CUP/bounding_box_train/0000465_0902-190000-191900_0000016_acc_data.bmp,465
AI_CUP/bounding_box_train/0000841_0903-150000-151900_0000024_acc_data.bmp,841
AI_CUP/bounding_box_train/0002081_0924-190000-191900_0000039_acc_data.bmp,2081
AI_CUP/bounding_box_train/0003701_1015-150000-151900_0000290_acc_data.bmp,3701
AI_CUP/bounding_box_train/0002872_0925-150000-151900_0000166_acc_data.bmp,2872
AI_CUP/bounding_box_train/0003670_1015-150000-151900_0000132_acc_data.bmp,3670
AI_CUP/bounding_box_train/0003049_0925-150000-151900_0000224_acc_data.bmp,3049
AI_CUP/bounding_box_train/0002801_0925-150000-151900_0000039_acc_data.bmp,2801
AI_CUP/bounding_box_train/0002111_0924-190000-191900_0000167_acc_data.bmp,2111
AI_CUP/bounding_box_train/0003813_1015-150000-151900_0000116_acc_data.bmp,3813
AI_CUP/bounding_box_train/0002702_0925-150000-151900_0000092_acc_data.bmp,2702
AI_CUP/bounding_box_train/0003049_0925-150000-151900_0000217_acc_data.bmp,3049
AI_CUP/bounding_box_train/0003503_0925-190000-191900_0000085_acc_data.bmp,3503
AI_CUP/bounding_box_train/0002063_0924-190000-191900_0000232_acc_data.bmp,2063
AI_CUP/bounding_box_train/0002352_0924-190000-191900_0000050_acc_data.bmp,2352
AI_CUP/bounding_box_train/0001055_0903-150000-151900_0000220_acc_data.bmp,1055
AI_CUP/bounding_box_train/0001905_0924-150000-151900_0000141_acc_data.bmp,1905
AI_CUP/bounding_box_train/0003271_0925-190000-191900_0000145_acc_data.bmp,3271
AI_CUP/bounding_box_train/0000770_0902-190000-191900_0000272_acc_data.bmp,770
AI_CUP/bounding_box_train/0001955_0924-150000-151900_0000337_acc_data.bmp,1955
AI_CUP/bounding_box_train/0000992_0903-150000-151900_0000215_acc_data.bmp,992
AI_CUP/bounding_box_train/0001499_0924-150000-151900_0000079_acc_data.bmp,1499
AI_CUP/bounding_box_train/0001464_0903-190000-191900_0000297_acc_data.bmp,1464
AI_CUP/bounding_box_train/0000915_0903-150000-151900_0000233_acc_data.bmp,915
AI_CUP/bounding_box_train/0003445_0925-190000-191900_0000311_acc_data.bmp,3445
AI_CUP/bounding_box_train/0000954_0903-150000-151900_0000344_acc_data.bmp,954
AI_CUP/bounding_box_train/0003516_0925-190000-191900_0000335_acc_data.bmp,3516
AI_CUP/bounding_box_train/0001556_0924-150000-151900_0000227_acc_data.bmp,1556
AI_CUP/bounding_box_train/0000023_0902-150000-151900_0000046_acc_data.bmp,23
AI_CUP/bounding_box_train/0001744_0924-150000-151900_0000331_acc_data.bmp,1744
AI_CUP/bounding_box_train/0002478_0925-150000-151900_0000211_acc_data.bmp,2478
AI_CUP/bounding_box_train/0003096_0925-150000-151900_0000333_acc_data.bmp,3096
AI_CUP/bounding_box_train/0000855_0903-150000-151900_0000025_acc_data.bmp,855
AI_CUP/bounding_box_train/0002086_0924-190000-191900_0000219_acc_data.bmp,2086
AI_CUP/bounding_box_train/0003420_0925-190000-191900_0000191_acc_data.bmp,3420
AI_CUP/bounding_box_train/0002710_0925-150000-151900_0000065_acc_data.bmp,2710
AI_CUP/bounding_box_train/0002649_0925-150000-151900_0000128_acc_data.bmp,2649
AI_CUP/bounding_box_train/0002745_0925-150000-151900_0000184_acc_data.bmp,2745
AI_CUP/bounding_box_train/0000616_0902-190000-191900_0000266_acc_data.bmp,616
AI_CUP/bounding_box_train/0002742_0925-150000-151900_0000196_acc_data.bmp,2742
AI_CUP/bounding_box_train/0002317_0924-190000-191900_0000138_acc_data.bmp,2317
AI_CUP/bounding_box_train/0001528_0924-150000-151900_0000113_acc_data.bmp,1528
AI_CUP/bounding_box_train/0002490_0925-150000-151900_0000259_acc_data.bmp,2490
AI_CUP/bounding_box_train/0003270_0925-190000-191900_0000078_acc_data.bmp,3270
AI_CUP/bounding_box_train/0001325_0903-190000-191900_0000099_acc_data.bmp,1325
AI_CUP/bounding_box_train/0002675_0925-150000-151900_0000227_acc_data.bmp,2675
AI_CUP/bounding_box_train/0003251_0925-190000-191900_0000145_acc_data.bmp,3251
AI_CUP/bounding_box_train/0001819_0924-150000-151900_0000156_acc_data.bmp,1819
AI_CUP/bounding_box_train/0001719_0924-150000-151900_0000197_acc_data.bmp,1719
AI_CUP/bounding_box_train/0003653_1015-150000-151900_0000060_acc_data.bmp,3653
AI_CUP/bounding_box_train/0001867_0924-150000-151900_0000299_acc_data.bmp,1867
AI_CUP/bounding_box_train/0001758_0924-150000-151900_0000012_acc_data.bmp,1758
AI_CUP/bounding_box_train/0002317_0924-190000-191900_0000330_acc_data.bmp,2317
AI_CUP/bounding_box_train/0001641_0924-150000-151900_0000263_acc_data.bmp,1641
AI_CUP/bounding_box_train/0003660_1015-150000-151900_0000062_acc_data.bmp,3660
AI_CUP/bounding_box_train/0003575_0925-190000-191900_0000116_acc_data.bmp,3575
AI_CUP/bounding_box_train/0002060_0924-190000-191900_0000038_acc_data.bmp,2060
AI_CUP/bounding_box_train/0002559_0925-150000-151900_0000192_acc_data.bmp,2559
AI_CUP/bounding_box_train/0003760_1015-150000-151900_0000289_acc_data.bmp,3760
AI_CUP/bounding_box_train/0003269_0925-190000-191900_0000014_acc_data.bmp,3269
AI_CUP/bounding_box_train/0002434_0925-150000-151900_0000084_acc_data.bmp,2434
AI_CUP/bounding_box_train/0000080_0902-150000-151900_0000212_acc_data.bmp,80
AI_CUP/bounding_box_train/0000048_0902-150000-151900_0000187_acc_data.bmp,48
AI_CUP/bounding_box_train/0003803_1015-150000-151900_0000308_acc_data.bmp,3803
AI_CUP/bounding_box_train/0003770_1015-150000-151900_0000135_acc_data.bmp,3770
AI_CUP/bounding_box_train/0002588_0925-150000-151900_0000330_acc_data.bmp,2588
AI_CUP/bounding_box_train/0002783_0925-150000-151900_0000133_acc_data.bmp,2783
AI_CUP/bounding_box_train/0002418_0925-150000-151900_0000250_acc_data.bmp,2418
AI_CUP/bounding_box_train/0001696_0924-150000-151900_0000135_acc_data.bmp,1696
AI_CUP/bounding_box_train/0000953_0903-150000-151900_0000326_acc_data.bmp,953
AI_CUP/bounding_box_train/0003445_0925-190000-191900_0000341_acc_data.bmp,3445
AI_CUP/bounding_box_train/0001819_0924-150000-151900_0000184_acc_data.bmp,1819
AI_CUP/bounding_box_train/0001407_0903-190000-191900_0000234_acc_data.bmp,1407
AI_CUP/bounding_box_train/0001810_0924-150000-151900_0000347_acc_data.bmp,1810
AI_CUP/bounding_box_train/0002741_0925-150000-151900_0000198_acc_data.bmp,2741
AI_CUP/bounding_box_train/0001024_0903-150000-151900_0000137_acc_data.bmp,1024
AI_CUP/bounding_box_train/0003475_0925-190000-191900_0000245_acc_data.bmp,3475
AI_CUP/bounding_box_train/0000306_0902-150000-151900_0000271_acc_data.bmp,306
AI_CUP/bounding_box_train/0000123_0902-150000-151900_0000178_acc_data.bmp,123
AI_CUP/bounding_box_train/0000770_0902-190000-191900_0000266_acc_data.bmp,770
AI_CUP/bounding_box_train/0001480_0903-190000-191900_0000109_acc_data.bmp,1480
AI_CUP/bounding_box_train/0000063_0902-150000-151900_0000235_acc_data.bmp,63
AI_CUP/bounding_box_train/0002703_0925-150000-151900_0000071_acc_data.bmp,2703
AI_CUP/bounding_box_train/0001815_0924-150000-151900_0000010_acc_data.bmp,1815
AI_CUP/bounding_box_train/0000454_0902-150000-151900_0000075_acc_data.bmp,454
AI_CUP/bounding_box_train/0000176_0902-150000-151900_0000090_acc_data.bmp,176
AI_CUP/bounding_box_train/0003316_0925-190000-191900_0000359_acc_data.bmp,3316
AI_CUP/bounding_box_train/0003790_1015-150000-151900_0000336_acc_data.bmp,3790
AI_CUP/bounding_box_train/0001982_0924-150000-151900_0000087_acc_data.bmp,1982
AI_CUP/bounding_box_train/0003615_0925-190000-191900_0000337_acc_data.bmp,3615
AI_CUP/bounding_box_train/0001618_0924-150000-151900_0000154_acc_data.bmp,1618
AI_CUP/bounding_box_train/0001703_0924-150000-151900_0000127_acc_data.bmp,1703
AI_CUP/bounding_box_train/0002123_0924-190000-191900_0000358_acc_data.bmp,2123
AI_CUP/bounding_box_train/0002318_0924-190000-191900_0000071_acc_data.bmp,2318
AI_CUP/bounding_box_train/0002265_0924-190000-191900_0000068_acc_data.bmp,2265
AI_CUP/bounding_box_train/0002102_0924-190000-191900_0000127_acc_data.bmp,2102
AI_CUP/bounding_box_train/0000912_0903-150000-151900_0000216_acc_data.bmp,912
AI_CUP/bounding_box_train/0002120_0924-190000-191900_0000110_acc_data.bmp,2120
AI_CUP/bounding_box_train/0003919_1015-150000-151900_0000311_acc_data.bmp,3919
AI_CUP/bounding_box_train/0000188_0902-150000-151900_0000124_acc_data.bmp,188
AI_CUP/bounding_box_train/0002928_0925-150000-151900_0000253_acc_data.bmp,2928
AI_CUP/bounding_box_train/0002516_0925-150000-151900_0000188_acc_data.bmp,2516
AI_CUP/bounding_box_train/0003518_0925-190000-191900_0000262_acc_data.bmp,3518
AI_CUP/bounding_box_train/0000478_0902-190000-191900_0000026_acc_data.bmp,478
AI_CUP/bounding_box_train/0002588_0925-150000-151900_0000341_acc_data.bmp,2588
AI_CUP/bounding_box_train/0003124_0925-150000-151900_0000058_acc_data.bmp,3124
AI_CUP/bounding_box_train/0001456_0903-190000-191900_0000192_acc_data.bmp,1456
AI_CUP/bounding_box_train/0003516_0925-190000-191900_0000342_acc_data.bmp,3516
AI_CUP/bounding_box_train/0002419_0925-150000-151900_0000022_acc_data.bmp,2419
AI_CUP/bounding_box_train/0002173_0924-190000-191900_0000015_acc_data.bmp,2173
AI_CUP/bounding_box_train/0000164_0902-150000-151900_0000051_acc_data.bmp,164
AI_CUP/bounding_box_train/0003612_0925-190000-191900_0000356_acc_data.bmp,3612
AI_CUP/bounding_box_train/0002760_0925-150000-151900_0000088_acc_data.bmp,2760
AI_CUP/bounding_box_train/0000360_0902-150000-151900_0000191_acc_data.bmp,360
AI_CUP/bounding_box_train/0000970_0903-150000-151900_0000067_acc_data.bmp,970
AI_CUP/bounding_box_train/0003562_0925-190000-191900_0000071_acc_data.bmp,3562
AI_CUP/bounding_box_train/0000275_0902-150000-151900_0000036_acc_data.bmp,275
AI_CUP/bounding_box_train/0002462_0925-150000-151900_0000160_acc_data.bmp,2462
AI_CUP/bounding_box_train/0002781_0925-150000-151900_0000323_acc_data.bmp,2781
AI_CUP/bounding_box_train/0000387_0902-150000-151900_0000326_acc_data.bmp,387
AI_CUP/bounding_box_train/0001298_0903-190000-191900_0000018_acc_data.bmp,1298
AI_CUP/bounding_box_train/0001705_0924-150000-151900_0000137_acc_data.bmp,1705
AI_CUP/bounding_box_train/0003072_0925-150000-151900_0000221_acc_data.bmp,3072
AI_CUP/bounding_box_train/0001536_0924-150000-151900_0000138_acc_data.bmp,1536
AI_CUP/bounding_box_train/0003516_0925-190000-191900_0000320_acc_data.bmp,3516
AI_CUP/bounding_box_train/0003689_1015-150000-151900_0000274_acc_data.bmp,3689
AI_CUP/bounding_box_train/0003756_1015-150000-151900_0000233_acc_data.bmp,3756
AI_CUP/bounding_box_train/0002496_0925-150000-151900_0000277_acc_data.bmp,2496
AI_CUP/bounding_box_train/0002435_0925-150000-151900_0000098_acc_data.bmp,2435
AI_CUP/bounding_box_train/0001696_0924-150000-151900_0000137_acc_data.bmp,1696
AI_CUP/bounding_box_train/0000953_0903-150000-151900_0000185_acc_data.bmp,953
AI_CUP/bounding_box_train/0003073_0925-150000-151900_0000247_acc_data.bmp,3073
AI_CUP/bounding_box_train/0003409_0925-190000-191900_0000153_acc_data.bmp,3409
AI_CUP/bounding_box_train/0001666_0924-150000-151900_0000141_acc_data.bmp,1666
